"","Pos.","Nombre","Valor","PT","Prom","Reg","PJ","F","GC","GP","GR","EC","VI","A","R","PE","PA","equipo"
"531","ARQ","Sánchez, Alejandro","$2.300.000","104","6,50","17,75","1","3","0","0","20","0","5","0","0","0","0","chicago"
"532","DEF","Sainz, Nicolás","$1.700.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","chicago"
"533","DEF","Caballero, Martín","$3.000.000","29","4,83","5,97","0","0","0","0","0","0","2","0","0","0","0","chicago"
"534","DEF","Correa, Pablo","$2.000.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","chicago"
"535","DEF","Caballero, Leandro","$2.500.000","19","4,75","5,16","1","0","0","0","0","0","2","2","0","0","0","chicago"
"536","DEF","Espíndola, Rodrigo","$2.200.000","28","7,00","9,17","1","0","0","0","0","0","3","0","0","0","0","chicago"
"537","DEF","Arias, Mauricio","$3.000.000","39","3,90","7,74","0","0","0","0","0","0","3","1","2","0","0","chicago"
"538","DEF","Monteagudo, Juan C.","$1.500.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","chicago"
"539","DEF","Galarza, Marcos","$3.500.000","53","4,82","6,93","1","0","0","0","0","0","4","2","0","0","0","chicago"
"540","DEF","Masuero, Abel","$3.400.000","57","4,07","7,64","1","0","0","0","0","0","4","5","1","0","0","chicago"
"541","DEF","Acevedo, Lucas","$2.400.000","19","4,75","5,16","0","0","0","0","0","0","1","1","0","0","0","chicago"
"542","DEF","Paschetta, Tomás","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","chicago"
"543","VOL","Lemos, Damián","$3.500.000","74","4,93","4,11","1","0","0","0","0","0","0","5","0","0","0","chicago"
"544","VOL","Giménez, Nicolás","$900.000","12","4,00","2,44","0","0","0","0","0","0","0","1","0","0","0","chicago"
"545","VOL","Grazzini, Sebastián","$3.600.000","0","0,00","0,00","1","0","0","0","0","0","0","0","0","0","0","chicago"
"546","VOL","Vera, Matías","$300.000","17","4,25","3,29","0","0","0","0","0","0","0","2","0","0","0","chicago"
"547","VOL","Gagliardi, Alejandro","$3.500.000","29","4,14","5,03","1","0","0","0","0","0","0","1","0","0","0","chicago"
"548","VOL","Prichoda, Lihué","$3.300.000","38","4,75","6,06","0","0","0","0","0","0","0","1","0","0","0","chicago"
"549","VOL","Puch, Mariano","$2.400.000","56","5,60","9,74","0","1","0","0","0","0","0","0","0","0","0","chicago"
"550","VOL","Ramírez Agudelo, J.","$2.300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","chicago"
"551","VOL","De La Fuente, F.","$1.900.000","27","3,86","5,18","1","0","0","0","0","0","0","3","1","0","0","chicago"
"552","VOL","Benavídez, Exequiel","$3.000.000","25","4,17","4,13","0","0","0","0","0","0","0","1","0","0","0","chicago"
"553","VOL","Rizzo, Nicolás","$1.300.000","9","4,50","2,13","0","0","0","0","0","0","0","0","0","0","0","chicago"
"554","DEL","Gómez, Christian","$4.500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","chicago"
"555","DEL","Carrasco, Mauricio","$2.400.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","chicago"
"556","DEL","Ruiz, Pablo","$2.400.000","45","4,50","8,35","1","0","1","0","0","0","0","3","1","0","0","chicago"
"557","DEL","Lentini, Ramón","$2.900.000","54","5,40","12,85","1","1","0","2","0","0","0","0","0","0","0","chicago"
"558","DEL","Gazale, Daúd","$2.000.000","15","3,75","2,93","1","0","0","0","0","0","0","1","0","0","0","chicago"
"559","DEL","Baldunciel, Lucas","$2.000.000","35","4,38","5,23","1","0","0","0","0","0","0","1","0","0","0","chicago"
"560","ARQ","Viola, Ezequiel","$400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","olimpo"
"561","ARQ","Champagne, Nereo","$4.500.000","95","5,94","13,54","1","1","0","0","17","0","7","0","0","0","0","olimpo"
"562","ARQ","Torres, Ignacio","$500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","olimpo"
"563","DEF","Sills, Juan","$2.700.000","42","5,25","8,96","1","0","0","0","0","0","3","2","0","0","0","olimpo"
"564","DEF","Moiraghi, Néstor","$3.000.000","56","4,67","8,91","1","0","0","0","0","0","5","2","2","0","0","olimpo"
"565","DEF","Villanueva, Cristian","$2.900.000","44","5,50","8,12","0","0","0","0","0","0","5","3","0","0","0","olimpo"
"566","DEF","Quiroga, Juan","$2.500.000","42","5,25","7,90","1","0","0","0","0","0","2","2","0","0","0","olimpo"
"567","DEF","Furios, Iván","$3.700.000","64","5,33","8,42","0","0","0","0","0","0","6","4","0","0","0","olimpo"
"568","DEF","Parnisari, Ezequiel","$3.200.000","64","5,82","8,65","0","0","0","0","0","0","6","1","0","0","0","olimpo"
"569","DEF","Herrera, Marcelo","$2.100.000","7","7,00","2,71","0","0","0","0","0","0","1","0","0","0","0","olimpo"
"570","DEF","Martínez, Adrián","$2.800.000","44","4,40","6,01","1","0","0","0","0","0","4","4","0","0","0","olimpo"
"571","VOL","Acosta, Joel","$2.400.000","66","5,08","12,22","1","0","1","0","0","0","0","4","0","0","0","olimpo"
"572","VOL","Borrego, Elías","$1.200.000","0","0,00","0,00","1","0","0","0","0","0","0","0","0","0","0","olimpo"
"573","VOL","Mansilla, Jacobo","$3.000.000","66","5,08","6,93","1","0","1","0","0","0","0","2","0","0","0","olimpo"
"574","VOL","Amoroso, Joel","$2.500.000","51","5,10","6,47","1","0","0","0","0","0","0","0","0","0","0","olimpo"
"575","VOL","Porcari, Matías","$800.000","23","4,60","4,46","0","0","0","0","0","0","0","0","0","0","0","olimpo"
"576","VOL","Encina, Hernán","$3.900.000","74","5,29","9,17","1","2","0","0","0","0","0","1","0","0","0","olimpo"
"577","VOL","Cobo, Juan","$3.500.000","84","5,25","4,41","1","0","1","0","0","0","0","3","0","0","0","olimpo"
"578","VOL","Sosa, Diego","$1.800.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","olimpo"
"579","VOL","Vidal, Marcelo","$2.000.000","4","4,00","0,89","0","0","0","0","0","0","0","0","0","0","0","olimpo"
"580","VOL","Blanco, Jonatan","$3.400.000","5","5,00","6,25","1","0","0","0","0","0","0","0","0","0","0","olimpo"
"581","VOL","Vega, David","$1.700.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","olimpo"
"582","DEL","Tellas, Gabriel","$900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","olimpo"
"583","DEL","Klusener, Gonzalo","$2.000.000","44","4,00","5,30","0","0","1","0","0","0","0","5","0","0","0","olimpo"
"584","DEL","Acuña, Walter","$2.500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","olimpo"
"585","DEL","Vidal, Norberto","$500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","olimpo"
"586","DEL","Gaona Lugo, Orlando","$1.800.000","9","4,50","2,13","0","0","0","0","0","0","0","0","0","0","0","olimpo"
"587","ARQ","Ledesma, Marcos","$900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","quilmes"
"588","ARQ","Assmann, Fabián","$3.200.000","34","3,40","4,82","0","0","0","0","17","0","0","1","0","0","0","quilmes"
"589","ARQ","Benítez, Walter","$2.900.000","30","5,00","10,18","1","0","0","0","6","1","3","0","0","0","0","quilmes"
"590","DEF","Suárez, Lucas","$1.100.000","37","7,40","16,15","0","0","1","0","0","0","2","0","0","0","0","quilmes"
"591","DEF","Bontempo, Leonel","$2.000.000","12","3,00","2,80","0","0","0","0","0","0","0","1","1","0","0","quilmes"
"592","DEF","Uglessich, Mariano","$3.500.000","56","6,22","27,62","1","0","2","0","0","0","1","3","1","0","0","quilmes"
"593","DEF","Vaca, Oscar","$2.400.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","quilmes"
"594","DEF","Noguera, Gustavo","$1.300.000","16","4,00","3,11","0","0","0","0","0","0","0","1","0","0","0","quilmes"
"595","DEF","Morales, Emanuel","$1.800.000","40","5,00","6,82","1","0","0","0","0","0","3","3","0","0","0","quilmes"
"596","DEF","Carli, Joel","$3.000.000","51","4,25","4,82","0","0","0","0","0","0","0","5","0","0","0","quilmes"
"597","DEF","Malrechauffe, Damián","$900.000","33","4,71","6,41","0","0","0","0","0","0","2","3","0","0","0","quilmes"
"598","DEF","Alegre, Alan","$2.500.000","45","5,00","7,40","1","0","0","0","0","0","3","2","0","0","0","quilmes"
"599","VOL","López, Nicolás","$1.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","quilmes"
"600","VOL","Paterno, Nicolás","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","quilmes"
"601","VOL","Gómez, Rodrigo","$3.800.000","86","5,73","10,29","1","0","2","0","0","0","0","4","0","0","0","quilmes"
"602","VOL","González, Arnaldo","$2.200.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","quilmes"
"603","VOL","Carrasco, Emiliano","$1.600.000","8","4,00","1,78","0","0","0","0","0","0","0","1","0","0","0","quilmes"
"604","VOL","Canelo, Alexis","$3.200.000","59","6,56","21,07","1","2","1","0","0","0","0","2","0","0","0","quilmes"
"605","VOL","Morales, Matías","$1.300.000","15","5,00","3,75","1","0","0","0","0","0","0","0","0","0","0","quilmes"
"606","VOL","Calello, Adrián","$1.000.000","40","4,00","4,58","1","0","0","0","0","0","0","3","0","0","0","quilmes"
"607","VOL","Pérez Godoy, Lucas","$2.000.000","5","2,50","0,91","0","0","0","0","0","0","0","0","1","0","0","quilmes"
"608","VOL","Pérez Guedes, Martín","$2.500.000","10","3,33","1,77","0","0","0","0","0","0","0","1","0","0","0","quilmes"
"609","VOL","Braña, Rodrigo","$4.000.000","59","5,36","9,19","0","1","0","0","0","0","0","5","0","0","0","quilmes"
"610","VOL","Romero, Sebastián","$3.500.000","61","5,08","10,71","1","1","1","0","0","1","0","5","0","0","0","quilmes"
"611","VOL","Scifo, Adrián","$2.000.000","31","3,88","4,26","1","0","0","0","0","0","0","3","0","0","0","quilmes"
"612","VOL","Cabrera, Nicolás","$2.800.000","14","4,67","3,32","1","0","0","0","0","0","0","0","0","0","0","quilmes"
"613","DEL","Ramírez, Rubén","$4.300.000","64","6,40","23,71","1","1","3","2","0","0","0","0","1","0","0","quilmes"
"614","DEL","Ilarregui, Francisco","$1.600.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","quilmes"
"615","DEL","Hipperdinger, Sergio","$2.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","quilmes"
"616","DEL","Torres, Jonatan","$1.300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","quilmes"
"617","DEL","Bieler, Claudio","$3.900.000","63","5,25","14,09","1","0","3","1","0","0","0","3","0","0","0","quilmes"
"618","ARQ","Ibáñez, Nelson","$3.000.000","13","6,50","5,12","0","0","0","0","1","0","1","0","0","0","0","racing"
"619","ARQ","Musso, Juan","$1.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","racing"
"620","ARQ","Saja, Sebastián","$6.000.000","95","6,79","11,65","1","0","0","0","10","0","6","0","0","0","0","racing"
"621","DEF","Bazán, Mauro","$1.000.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","racing"
"622","DEF","Pillud, Iván","$4.300.000","57","5,70","9,52","1","0","0","0","0","0","4","0","0","0","0","racing"
"623","DEF","Alvarado, Pablo","$2.200.000","34","6,80","10,94","0","0","0","0","0","0","3","1","0","0","0","racing"
"624","DEF","Sánchez, Nicolás","$3.500.000","69","7,67","31,94","0","1","2","0","0","0","5","6","0","0","0","racing"
"625","DEF","Cabral, Yonathan","$4.500.000","69","6,27","17,58","1","0","1","0","0","0","4","2","0","0","0","racing"
"626","DEF","Grimi, Leandro","$4.100.000","56","5,60","10,33","1","0","0","0","0","0","4","2","0","0","0","racing"
"627","DEF","Campi, Gastón","$2.500.000","6","6,00","1,99","0","0","0","0","0","0","0","0","0","0","0","racing"
"628","DEF","Voboril, Germán","$2.600.000","47","5,88","9,36","0","0","0","0","0","0","5","1","0","0","0","racing"
"629","DEF","Lollo, Luciano","$5.400.000","50","6,25","18,17","1","0","1","0","0","0","3","1","1","0","0","racing"
"630","VOL","Acevedo, Nelson","$3.200.000","24","4,00","4,60","0","0","0","0","0","0","0","4","0","0","0","racing"
"631","VOL","Díaz, R. Gastón","$3.800.000","44","4,89","6,12","0","0","0","0","0","0","0","1","0","0","0","racing"
"632","VOL","Cerro, Francisco","$3.000.000","54","5,40","9,79","0","1","0","0","0","0","0","3","0","0","0","racing"
"633","VOL","Camacho, Washington","$4.500.000","93","6,64","14,37","1","1","2","0","0","0","0","0","0","0","0","racing"
"634","VOL","Videla, Ezequiel","$4.500.000","51","5,10","6,94","1","0","0","0","0","0","0","2","0","0","0","racing"
"635","VOL","Valenzuela, Carlos Fernando","$1.200.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","racing"
"636","VOL","Acuña, Marcos","$3.900.000","70","6,36","15,16","0","0","2","0","0","0","0","2","0","0","0","racing"
"637","VOL","Nagüel, Santiago","$3.300.000","47","5,22","7,59","1","0","0","0","0","0","0","0","0","0","0","racing"
"638","VOL","Aued, Luciano","$2.000.000","37","5,29","7,09","1","0","0","0","0","0","0","0","0","0","0","racing"
"639","VOL","Bareiro, Lucas","$1.000.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","racing"
"640","VOL","Oroz, Nicolás","$800.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","racing"
"641","VOL","Romero, Oscar","$4.800.000","45","6,43","15,17","0","1","0","1","0","0","0","0","0","0","0","racing"
"642","DEL","Nuñez, Carlos","$4.500.000","39","9,75","18,91","0","0","3","0","0","0","0","0","0","0","0","racing"
"643","DEL","Fernández, Brian","$3.800.000","48","4,80","6,73","0","0","0","0","0","0","0","2","0","0","0","racing"
"644","DEL","Milito, Diego","$8.000.000","59","8,43","27,66","1","3","2","1","0","0","0","0","0","1","0","racing"
"645","DEL","Pavone, Mariano","$6.200.000","112","7,00","30,12","1","2","6","0","0","0","0","2","0","0","0","racing"
"646","DEL","Mansilla, Brian","$1.200.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","racing"
"647","DEL","Bou, Gustavo","$7.200.000","90","6,92","15,50","1","0","5","0","0","0","0","0","0","0","0","racing"
"648","DEL","Noir, Ricardo","$4.000.000","64","5,82","17,36","1","0","4","0","0","0","0","2","1","0","0","racing"
"649","ARQ","Barovero, Marcelo","$6.000.000","70","7,00","21,40","0","1","0","0","8","0","4","0","0","0","0","river"
"650","ARQ","Chiarini, Julio","$2.000.000","26","4,33","7,07","1","0","0","0","8","0","1","0","0","0","0","river"
"651","ARQ","Batalla, Augusto","$1.200.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","river"
"652","DEF","Vega, Leandro","$1.300.000","15","5,00","3,63","1","0","0","0","0","0","0","0","0","0","0","river"
"653","DEF","Alvarez Balanta, E.","$3.000.000","11","5,50","3,17","0","0","0","0","0","0","0","0","0","0","0","river"
"654","DEF","Mammana, Emanuel","$2.000.000","30","6,00","8,30","1","0","0","0","0","0","1","0","0","0","0","river"
"655","DEF","Vangioni, Leonel","$3.500.000","36","4,50","5,63","0","0","0","0","0","0","0","1","0","0","0","river"
"656","DEF","Mercado, Gabriel","$5.000.000","21","4,20","4,42","0","0","0","0","0","0","1","2","0","0","0","river"
"657","DEF","Carreras, Pablo","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","river"
"658","DEF","Maidana, Jonatan","$4.200.000","54","6,00","9,44","0","0","0","0","0","0","3","1","0","0","0","river"
"659","DEF","Funes Mori, Ramiro","$4.300.000","69","6,90","25,11","1","0","2","0","0","0","3","5","0","0","0","river"
"660","VOL","Aimar, Pablo","$4.900.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","river"
"661","VOL","Godoy, Nicolás","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","river"
"662","VOL","Casquete, Abel","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","river"
"663","VOL","Kranevitter, Matías","$3.500.000","6","6,00","9,00","1","0","0","0","0","0","0","0","0","0","0","river"
"664","VOL","Arellano, Lautaro","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","river"
"665","VOL","Viudez, Tabaré","$3.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","river"
"666","VOL","González, Luis","$4.000.000","4","4,00","4,00","1","0","0","0","0","0","0","0","0","0","0","river"
"667","VOL","Martínez, Gonzalo","$5.500.000","72","7,20","18,89","1","1","2","0","0","0","0","0","0","0","0","river"
"668","VOL","Martínez, Tomás","$1.200.000","4","4,00","0,89","0","0","0","0","0","0","0","0","0","0","0","river"
"669","VOL","Mayada, Camilo","$3.200.000","73","5,62","7,62","1","0","1","0","0","0","0","0","0","0","0","river"
"670","VOL","Bertolo, Nicolás","$5.400.000","95","7,31","26,71","0","2","2","1","0","0","0","1","0","0","0","river"
"671","VOL","Pisculichi, Leonardo","$5.000.000","31","4,43","4,97","0","0","0","0","0","0","0","1","0","0","0","river"
"672","VOL","Solari, Augusto","$2.100.000","41","5,86","11,42","1","0","1","0","0","0","0","1","0","0","0","river"
"673","VOL","Rodríguez, Guido","$800.000","9","4,50","2,13","0","0","0","0","0","0","0","1","0","0","0","river"
"674","VOL","Sánchez, Carlos","$5.400.000","57","8,14","27,52","0","1","2","0","0","0","0","1","0","0","0","river"
"675","VOL","Ponzio, Leonardo","$5.200.000","55","7,86","19,83","0","2","1","0","0","0","0","0","0","0","0","river"
"676","DEL","Gutiérrez, Teófilo","$7.800.000","58","8,29","22,01","0","0","5","0","0","0","0","0","0","0","0","river"
"677","DEL","López, Franco","$400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","river"
"678","DEL","Saviola, Javier","$8.200.000","5","5,00","6,25","1","0","0","0","0","0","0","0","0","0","0","river"
"679","DEL","Alario, Lucas","$3.300.000","70","6,36","23,75","1","1","3","0","0","0","0","1","0","0","0","river"
"680","DEL","Cavenaghi, Fernando","$6.900.000","93","7,15","25,19","1","1","6","0","0","0","0","1","0","0","0","river"
"681","DEL","Kaprof, Juan Cruz","$700.000","5","5,00","1,38","0","0","0","0","0","0","0","0","0","0","0","river"
"682","DEL","Boyé, Lucas","$2.000.000","33","5,50","8,41","1","0","1","0","0","0","0","0","0","0","0","river"
"683","DEL","Driussi, Sebastián","$3.200.000","56","7,00","15,15","1","0","2","0","0","0","0","0","0","0","0","river"
"684","ARQ","García, Manuel","$3.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","rosario-central"
"685","ARQ","Ledesma, Jeremías","$500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","rosario-central"
"686","ARQ","Caranta, Mauricio","$4.100.000","90","5,63","6,91","1","1","0","0","15","0","4","3","0","0","0","rosario-central"
"687","DEF","Piñero, Fernando","$300.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","rosario-central"
"688","DEF","Villagra, Cristian","$4.000.000","77","5,92","10,37","1","0","1","0","0","0","2","3","0","0","0","rosario-central"
"689","DEF","Salazar, Víctor","$800.000","33","4,71","6,53","0","0","0","0","0","0","1","3","0","0","0","rosario-central"
"690","DEF","Berra, Tomás","$1.800.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","rosario-central"
"691","DEF","Pinola, Javier","$3.500.000","5","5,00","6,25","1","0","0","0","0","0","0","0","0","0","0","rosario-central"
"692","DEF","Alvarez, Pablo","$2.600.000","26","4,33","4,72","1","0","0","0","0","0","2","4","0","0","0","rosario-central"
"693","DEF","Gómez, Elías","$900.000","26","5,20","6,60","0","0","0","0","0","0","2","2","0","0","0","rosario-central"
"694","DEF","Donatti, Alejandro","$5.500.000","128","8,00","18,48","1","0","3","0","0","0","4","1","0","0","0","rosario-central"
"695","DEF","Ferrari, Paulo","$4.300.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","rosario-central"
"696","DEF","Gómez Andrade, Y.","$2.500.000","73","5,62","9,03","0","0","0","0","0","1","4","3","0","0","0","rosario-central"
"697","VOL","Fernández, José Luis","$3.700.000","23","4,60","6,70","0","0","0","0","0","0","0","0","1","0","0","rosario-central"
"698","VOL","Flores, Federico","$500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","rosario-central"
"699","VOL","Fared, Jesús","$500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","rosario-central"
"700","VOL","Domínguez, Nery","$3.600.000","52","5,20","7,35","1","0","0","0","0","0","0","2","0","0","0","rosario-central"
"701","VOL","González, Maximiliano","$300.000","4","4,00","0,89","1","0","0","0","0","0","0","1","0","0","0","rosario-central"
"702","VOL","Aguirre, Jonás","$2.800.000","76","6,33","10,72","1","1","0","0","0","0","0","0","0","0","0","rosario-central"
"703","VOL","Lo Celso, Giovani","$300.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","rosario-central"
"704","VOL","Becker, Pablo","$2.600.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","rosario-central"
"705","VOL","Montoya, Walter","$800.000","21","5,25","5,00","0","0","0","0","0","0","0","0","0","0","0","rosario-central"
"706","VOL","Colman, Gustavo","$1.300.000","50","6,25","12,06","0","1","0","0","0","0","0","0","0","0","0","rosario-central"
"707","VOL","Cervi, Franco","$2.000.000","137","8,56","24,41","1","3","5","0","0","0","0","2","0","0","0","rosario-central"
"708","VOL","Da Campo, Hernán","$400.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","rosario-central"
"709","VOL","Musto, Damián","$3.100.000","56","5,09","6,33","1","0","0","0","0","0","0","3","0","0","0","rosario-central"
"710","DEL","Delgado, César","$5.500.000","62","6,20","11,64","1","1","0","0","0","0","0","0","0","0","0","rosario-central"
"711","DEL","Niell, Franco","$5.000.000","89","7,42","19,00","1","1","4","0","0","0","0","1","0","0","0","rosario-central"
"712","DEL","Protti, Ijiel","$300.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","rosario-central"
"713","DEL","Migone, Rodrigo","$300.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","rosario-central"
"714","DEL","Ruben, Marco","$6.500.000","11","11,00","30,25","1","0","0","1","0","0","0","0","0","0","0","rosario-central"
"715","ARQ","Montero, Alvaro","$1.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"716","ARQ","Torrico, Sebastián","$5.000.000","98","7,54","20,30","1","0","0","0","7","0","6","0","0","0","2","san-lorenzo"
"717","ARQ","Devecchi, José","$1.500.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-lorenzo"
"718","DEF","Mas, Emmanuel","$5.500.000","107","6,69","4,33","1","0","0","0","0","0","8","1","0","0","0","san-lorenzo"
"719","DEF","Arias, Ramiro","$500.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","san-lorenzo"
"720","DEF","Yepes, Mario","$4.900.000","80","6,67","11,13","1","1","0","0","0","0","7","4","0","0","0","san-lorenzo"
"721","DEF","Buffarini, Julio","$5.000.000","89","6,36","11,00","1","1","0","1","0","0","8","8","0","0","0","san-lorenzo"
"722","DEF","Cardona, Tomás","$300.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","san-lorenzo"
"723","DEF","Caruzzo, Matías","$5.300.000","94","7,23","20,37","1","0","2","0","0","0","7","2","1","0","0","san-lorenzo"
"724","DEF","Catalán, Matías","$2.000.000","13","6,50","4,65","0","0","0","0","0","0","1","0","0","0","0","san-lorenzo"
"725","DEF","Prósperi, Gonzalo","$2.900.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","san-lorenzo"
"726","DEF","Cetto, Mauro","$4.000.000","54","6,75","16,62","0","0","1","0","0","0","3","2","0","0","0","san-lorenzo"
"727","DEF","Fontanini, Fabricio","$3.000.000","12","6,00","3,85","0","0","0","0","0","0","1","0","0","0","0","san-lorenzo"
"728","VOL","Mercier, Juan","$5.200.000","66","5,08","5,87","1","0","0","0","0","0","0","3","0","0","0","san-lorenzo"
"729","VOL","Barbaro, Alejandro","$1.400.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"730","VOL","Kalinski, Enzo","$3.900.000","25","5,00","5,31","0","0","0","0","0","0","0","1","0","0","0","san-lorenzo"
"731","VOL","Barrientos, Pablo","$4.000.000","50","5,00","11,00","1","0","1","0","0","0","0","4","0","0","0","san-lorenzo"
"732","VOL","Blanco, Sebastián","$5.500.000","104","6,93","14,34","1","1","2","0","0","0","0","0","0","0","0","san-lorenzo"
"733","VOL","Elizari, Fernando","$1.200.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"734","VOL","Ruiz, Alan","$2.200.000","8","4,00","1,78","0","0","0","0","0","0","0","1","0","0","0","san-lorenzo"
"735","VOL","Mussis, Franco","$4.300.000","38","5,43","9,83","1","0","1","0","0","0","0","3","0","0","0","san-lorenzo"
"736","VOL","Ortigoza, Néstor","$5.500.000","36","5,14","6,69","0","0","0","0","0","0","0","2","0","0","0","san-lorenzo"
"737","VOL","Romagnoli, Leandro","$5.500.000","106","7,57","22,30","1","4","1","0","0","0","0","1","0","0","0","san-lorenzo"
"738","VOL","Rolle, Martín","$2.500.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"739","VOL","Quignón, Facundo","$2.300.000","39","6,50","10,09","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"740","DEL","Matos, Mauro","$6.500.000","99","8,25","29,67","1","2","4","1","0","0","0","0","0","0","0","san-lorenzo"
"741","DEL","Verón, Gonzalo","$3.500.000","9","4,50","2,13","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"742","DEL","Cauteruccio, Martín","$5.800.000","72","7,20","25,59","1","1","4","0","0","0","0","0","0","0","0","san-lorenzo"
"743","DEL","Villalba, Héctor","$3.900.000","79","6,58","11,76","1","0","4","0","0","0","0","2","0","0","0","san-lorenzo"
"744","DEL","Avila, Ezequiel","$1.500.000","5","5,00","2,60","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"745","DEL","Blandi, Nicolás","$3.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-lorenzo"
"746","DEL","Montagna, Ezequiel","$600.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-lorenzo"
"747","ARQ","Corti, Leonardo","$2.300.000","19","3,00","0,00","0","0","0","0","0","0","0","2","1","0","0","san-martin-san-juan"
"748","ARQ","Urraburo, Federico","$1.000.000","0","0,00","0,00","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"749","ARQ","Ardente, Luis","$3.600.000","94","5,88","8,60","1","1","0","0","18","0","4","1","0","0","0","san-martin-san-juan"
"750","DEF","Jofré, Lucas","$1.500.000","19","3,00","0,00","0","0","0","0","0","0","1","2","1","0","0","san-martin-san-juan"
"751","DEF","Mattia, Francisco","$3.000.000","68","4,86","6,47","1","0","0","0","0","0","4","3","1","0","0","san-martin-san-juan"
"752","DEF","Capelli, Javier","$1.000.000","21","5,25","5,00","1","0","0","0","0","0","2","2","0","0","0","san-martin-san-juan"
"753","DEF","Carniello, Oscar","$2.900.000","5","5,00","1,38","0","0","0","0","0","0","0","0","0","0","0","san-martin-san-juan"
"754","DEF","Vera, Renzo","$2.500.000","77","5,92","11,66","1","1","0","1","0","0","4","3","0","0","0","san-martin-san-juan"
